5101,1,1+(11-1)*(1+1+1)!+(1+(1+1+1)!)!,1+(11-1)*(1+1+1)!+(1+(1+1+1)!)!
5101,2,(2+√(2^-2))*(2+√(2^22))-(2^2)!,(2+s{2^{-2}})*(2+s{2^{22}})-(2^2)!
5101,3,(3!^3!-3!!)/(3+3!)-3,f{3!^{3!}-3!!}{3+3!}-3
5101,4,√√√4^4!+((√4*4)!-4!)/4/√4,s{s{s4}}^{4!}+f{f{(s4*4)!-4!}4}{s4}
5101,5,5+5*(5-5/5)^5-5!/5,5+5*(5-f55)^5-f{5!}5
5101,6,6/6+66-6+(6/6+6)!,f66+66-6+(f66+6)!
5101,7,7/7+7!/(7+77)+7!,f77+f{7!}{7+77}+7!
5101,8,√√8^8+(8!-(√(8+8))!)/8,s{s8}^8+f{8!-(s{8+8})!}8
5101,9,((√9)!^(√9)!-(√9)!!)/9-√9,f{(s9)!^{(s9)!}-(s9)!!}9-s9
5102,1,(1+1)*(1111+(1+1)*(1+1+1)!!),(1+1)*(1111+(1+1)*(1+1+1)!!)
5102,2,√(√√22^(2^2)!)/2-222,f{s{s{s{22}}^{(2^2)!}}}2-222
5102,3,((3!^3!-3!!)/3-3!)/3,f{f{3!^{3!}-3!!}3-3!}3
5102,4,√√√4^4!-√4+((4+4!)/4)!,s{s{s4}}^{4!}-s4+(f{4+4!}4)!
5102,5,5+5*(5-5/5)^5-(5!-5)/5,5+5*(5-f55)^5-f{5!-5}5
5102,6,6!/6*6+6+6!+6*(6+6!),f{6!}{6*6}+6+6!+6*(6+6!)
5102,7,7-7/7+7+7*7+7!,7-f77+7+7*7+7!
5102,8,√√8^8-√√(8+8)+8!/8,s{s8}^8-s{s{8+8}}+f{8!}8
5102,9,(√9)!!/9+(√9)!!+(√9)!*((√9)!!-√9),f{(s9)!!}9+(s9)!!+(s9)!*((s9)!!-s9)
5103,1,(1+(1+1+1)!)*(1+1+1)^(1+1+1)!,(1+(1+1+1)!)*(1+1+1)^{(1+1+1)!}
