2001,1,1+(1+1)*(11-1)^(1+1+1),1+(1+1)*(11-1)^{1+1+1}
2001,2,√2^22-2*(2^2)!+2/2,s2^{22}-2*(2^2)!+f22
2001,3,3+3!*333,3+3!*333
2001,4,(4/√(4+√4)!)^-4-4!,(f4{s{(4+s4)!}})^{-4}-4!
2001,5,(5+(5+5)^(5-5/5))/5,f{5+(5+5)^{5-f55}}5
2001,6,6/6+(6!-6!/6)*6!/√6^6,f66+f{(6!-f{6!}6)*6!}{s6^6}
2001,7,7+7+7!/7+7!-7*7*77,7+7+f{7!}7+7!-7*7*77
2001,8,((√(8+8))!-8/8)*(88-8/8),((s{8+8})!-f88)*(88-f88)
2001,9,√9+√9*((√9)!!-9*(√9)!),s9+s9*((s9)!!-9*(s9)!)
2002,1,(1+1)*(1+(11-1)^(1+1+1)),(1+1)*(1+(11-1)^{1+1+1})
2002,2,2+√2^22-2*(2^2)!,2+s2^{22}-2*(2^2)!
2002,3,3+3/3+3!*333,3+f33+3!*333
2002,4,√4+√(√√(4!-4)^4!)/4,s4+f{s{s{s{4!-4}}^{4!}}}4
2002,5,(5!/5-5-5)*((5!-5)/5+5!),(f{5!}5-5-5)*(f{5!-5}5+5!)
2002,6,6+6!+(6^6-6!)/6*6,6+6!+f{6^6-6!}{6*6}
2002,7,7*(7*(7*7-7)-7)-7,7*(7*(7*7-7)-7)-7
2002,8,√√8^8+(8+√√88^8)/√(8+8),s{s8}^8+f{8+s{s{88}}^8}{s{8+8}}
2002,9,((√9)!+9!/(√9)!/9-(√9)!!)/√9,f{(s9)!+f{f{9!}{(s9)!}}9-(s9)!!}{s9}
2003,1,1+(1+1)*(1+(11-1)^(1+1+1)),1+(1+1)*(1+(11-1)^{1+1+1})
2003,2,√2^22-2*22-2/2,s2^{22}-2*22-f22
2003,3,3+3!!*(3-3!/3^3),3+3!!*(3-f{3!}{3^3})
2003,4,√4+(4/√(4+√4)!)^-4-4!,s4+(f4{s{(4+s4)!}})^{-4}-4!
2003,5,5*55+√(√√(5!/(5+5))^(5!/5)),5*55+s{s{s{f{5!}{5+5}}}^{f{5!}5}}
2003,6,6+666+√(66/6)^6,6+666+s{f{66}6}^6
2003,7,(√7-√7/7)*(√7^7-√7)-7*7,(s7-f{s7}7)*(s7^7-s7)-7*7
2003,8,(8+8!+√√88^8)/(√(8+8))!,f{8+8!+s{s{88}}^8}{(s{8+8})!}
2003,9,√9+√9*(√9)!!-((√9)!!+(√9)!!)/9,s9+s9*(s9)!!-f{(s9)!!+(s9)!!}9
2004,1,(1+1)*(1+1+(11-1)^(1+1+1)),(1+1)*(1+1+(11-1)^{1+1+1})
2004,2,√2^22-2*22,s2^{22}-2*22
2004,3,3!+3!*333,3!+3!*333
2004,4,4+√(√√(4!-4)^4!)/4,4+f{s{s{s{4!-4}}^{4!}}}4
2004,5,5+5!/5+5*(5!+5*55),5+f{5!}5+5*(5!+5*55)
2004,6,6!-6-6+6*√6^6,6!-6-6+6*s6^6
2004,7,(7-7/7)*((√7^7-√7-√7)/√7-7),(7-f77)*(f{s7^7-s7-s7}{s7}-7)
2004,8,(√8^8-88)/√√(8+8),f{s8^8-88}{s{s{8+8}}}
2004,9,(√9)!+√9*((√9)!!-9*(√9)!),(s9)!+s9*((s9)!!-9*(s9)!)
2005,1,1+(1+1)*(1+1+(11-1)^(1+1+1)),1+(1+1)*(1+1+(11-1)^{1+1+1})
2005,2,√2^22-2*22+2/2,s2^{22}-2*22+f22
2005,3,3/3+3!+3!*333,f33+3!+3!*333
2005,4,4+(4/√(4+√4)!)^-4-4!,4+(f4{s{(4+s4)!}})^{-4}-4!
2005,5,5+5*(5+5!+5*55),5+5*(5+5!+5*55)
2005,6,6!-66/6+6*√6^6,6!-f{66}6+6*s6^6
2005,7,7+7+77*(7!/7/7-77),7+7+77*(f{f{7!}7}7-77)
2005,8,8/8+(√8^8-88)/√√(8+8),f88+f{s8^8-88}{s{s{8+8}}}
2005,9,(√9)!!+(√(√9)!^9-√((√9)!+(√9)!!))/√(√9)!,(s9)!!+f{s{(s9)!}^9-s{(s9)!+(s9)!!}}{s{(s9)!}}
2006,1,(1+1)*(1+1+1+(11-1)^(1+1+1)),(1+1)*(1+1+1+(11-1)^{1+1+1})
2006,2,2+√2^22-2*22,2+s2^{22}-2*22
2006,3,3!+3!!*(3-3!/3^3),3!+3!!*(3-f{3!}{3^3})
2006,4,(4!+√(√√(4!-4)^4!))/4,f{4!+s{s{s{4!-4}}^{4!}}}4
2006,5,5+(5+(5+5)^(5-5/5))/5,5+f{5+(5+5)^{5-f55}}5
2006,6,6+(6!-6!/6)*6!/√6^6,6+f{(6!-f{6!}6)*6!}{s6^6}
2006,7,(7+7+7)*(7!/7/7-7)-7,(7+7+7)*(f{f{7!}7}7-7)-7
2006,8,√√(8+8)+(√8^8-88)/√√(8+8),s{s{8+8}}+f{s8^8-88}{s{s{8+8}}}
2006,9,(√9)!+√9*(√9)!!-((√9)!!+(√9)!!)/9,(s9)!+s9*(s9)!!-f{(s9)!!+(s9)!!}9
2007,1,(11-1-1)*(1+(1+1)*111),(11-1-1)*(1+(1+1)*111)
2007,2,(22/2-2)*(222+2/2),(f{22}2-2)*(222+f22)
2007,3,3+3!+3!*333,3+3!+3!*333
2007,4,(4+4!+√(√√(4!-4)^4!))/4,f{4+4!+s{s{s{4!-4}}^{4!}}}4
2007,5,555+(5!+5!*5!)/(5+5),555+f{5!+5!*5!}{5+5}
2007,6,(√66^6-6^6)/6!/6,f{s{66}^6-6^6}{f{6!}6}
2007,7,7*777-(7+7)!/7!/7!,7*777-f{f{(7+7)!}{7!}}{7!}
2007,8,8!/(8+8)-(8+√8^8)/8,f{8!}{8+8}-f{8+s8^8}8
