8401,1,1+(11-1)*(((1+1+1)!-1)!+(1+1+1)!!),1+(11-1)*(((1+1+1)!-1)!+(1+1+1)!!)
8401,2,2/2+(22-2/2)*(22-2)^2,f22+(22-f22)*(22-2)^2
8401,3,(3!+3!)*3!!-(3!!-3)/3,(3!+3!)*3!!-f{3!!-3}3
8401,4,(4+(√4*4)!)/4-(√4*4)!/4!,f{4+(s4*4)!}4-f{(s4*4)!}{4!}
8401,5,5/5+(5+5!-55)*5!,f55+(5+5!-55)*5!
8401,6,6!+(6+√√6!*(√√√6!+√√√6!)^6)/6,6!+f{6+s{s{6!}}*(s{s{s{6!}}}+s{s{s{6!}}})^6}6
8401,7,(7+7)!/7!/7!-√(7/7+7!)+7!,f{f{(7+7)!}{7!}}{7!}-s{f77+7!}+7!
8401,8,8!/(√(8+8)+8)+(8+8!)/8,f{8!}{s{8+8}+8}+f{8+8!}8
8401,9,(√9+9)*(√9)!!-((√9)!!-√9)/√9,(s9+9)*(s9)!!-f{(s9)!!-s9}{s9}
8402,1,(√(1+(1+1+1)!)^(11-1)-1)/(1+1)-1,f{s{1+(1+1+1)!}^{11-1}-1}{1+1}-1
8402,2,2+(22-2/2)*(22-2)^2,2+(22-f22)*(22-2)^2
8402,3,(3!+3!)*3!!-(3!!-3!)/3,(3!+3!)*3!!-f{3!!-3!}3
8402,4,√4+√4*(4*(√4+4!)+√√4^4!),s4+s4*(4*(s4+4!)+s{s4}^{4!})
8402,5,(5+5)/5+(5+5!-55)*5!,f{5+5}5+(5+5!-55)*5!
8402,6,6+6*66+(6/√6!)^-6,6+6*66+(f6{s{6!}})^{-6}
8402,7,7+(7+7)!/7!/7!-77+7!,7+f{f{(7+7)!}{7!}}{7!}-77+7!
8402,8,(8+8!)/√(8+8)-8!/(√(8+8))!,f{8+8!}{s{8+8}}-f{8!}{(s{8+8})!}
