5301,1,11*(((1+1)*11)^(1+1)-1-1)-1,11*(((1+1)*11)^{1+1}-1-1)-1
5301,2,(√(√√22^(2^2)!)-2)/2-22,f{s{s{s{22}}^{(2^2)!}}-2}2-22
5301,3,3+3!+3!*(3^3*3!+3!!),3+3!+3!*(3^3*3!+3!!)
5301,4,(√4+√(√√(4!-√4)^4!))/√4-4!,f{s4+s{s{s{4!-s4}}^{4!}}}{s4}-4!
5301,5,55*(5!-5)-(5-5/5)^5,55*(5!-5)-(5-f55)^5
5301,6,(6!+√(6^6)-6)*(6-√(6^6)/6!),(6!+s{6^6}-6)*(6-f{s{6^6}}{6!})
5301,7,7+7+7+7!/(7+7+7)+7!,7+7+7+f{7!}{7+7+7}+7!
5301,8,√(8+8)+√√(8+8)^8+(8+8!)/8,s{8+8}+s{s{8+8}}^8+f{8+8!}8
5301,9,9+9*((√9)!*99-(√9)!),9+9*((s9)!*99-(s9)!)
5302,1,11*(((1+1)*11)^(1+1)-1-1),11*(((1+1)*11)^{1+1}-1-1)
5302,2,22/2*(22^2-2),f{22}2*(22^2-2)
5302,3,33/3*(3!!-(3!!-3!)/3),f{33}3*(3!!-f{3!!-3!}3)
5302,4,√4+√(√√(4!-√4)^4!)/√4-4!,s4+f{s{s{s{4!-s4}}^{4!}}}{s4}-4!
5302,5,(5!-5-5)/5*(5/5+5!+5!),f{5!-5-5}5*(f55+5!+5!)
5302,6,66*(6+6!+6!)/(6+6+6),f{66*(6+6!+6!)}{6+6+6}
5302,7,7!/(7+7)-7*(7+7)+7!,f{7!}{7+7}-7*(7+7)+7!
5302,8,((√(8+8))!/8)!+√√(8+8)^8+8!/8,(f{(s{8+8})!}8)!+s{s{8+8}}^8+f{8!}8
5302,9,√((√9)!*((√9)!+(√9)!!))*(√9+(√9)!!)/9,f{s{(s9)!*((s9)!+(s9)!!)}*(s9+(s9)!!)}9
5303,1,1+11*(((1+1)*11)^(1+1)-1-1),1+11*(((1+1)*11)^{1+1}-1-1)
