701,1,1+(1+1+1)!!-(1+1)*(11-1),1+(1+1+1)!!-(1+1)*(11-1)
701,2,2+(2+2/2)!!-22+2/2,2+(2+f22)!!-22+f22
701,3,3!!-3*3!-3/3,3!!-3*3!-f33
701,4,√(((4+4!)!+4!!)/4!!),s{f{(4+4!)!+4!!}{4!!}}
701,5,5+5!/5*(5+5!/5),5+f{5!}5*(5+f{5!}5)
701,6,6!-(6!/6-6)/6,6!-f{f{6!}6-6}6
701,7,(7!-77-7)/7-7,f{7!-77-7}7-7
701,8,√((8+8!)/8)+8!/8/8,s{f{8+8!}8}+f{f{8!}8}8
701,9,(√9)!!/9+(√9)!!-99,f{(s9)!!}9+(s9)!!-99
702,1,(111+(1+1+1)!)*(1+1+1)!,(111+(1+1+1)!)*(1+1+1)!
702,2,2+2+(2+2/2)!!-22,2+2+(2+f22)!!-22
702,3,3!!-3*3!,3!!-3*3!
702,4,√4+4+(√4+4)!-4!,s4+4+(s4+4)!-4!
702,5,5+5!-(5!-5)/5+5*5!,5+5!-f{5!-5}5+5*5!
702,6,6!-6-6-6,6!-6-6-6
702,7,(7!-77)/7-7,f{7!-77}7-7
702,8,8*88-√√(8+8),8*88-s{s{8+8}}
702,9,(√9)!!-9-9,(s9)!!-9-9
703,1,11*(1+1)^(1+1+1)!-1,11*(1+1)^{(1+1+1)!}-1
703,2,(22*√√2^(2^2)!-2)/2,f{22*s{s2}^{(2^2)!}-2}2
703,3,3+3!!-3!!/3!/3!,3+3!!-f{f{3!!}{3!}}{3!}
703,4,√4+√(((4+4!)!+4!!)/4!!),s4+s{f{(4+4!)!+4!!}{4!!}}
703,5,(5!+5!)/5+55+5*5!,f{5!+5!}5+55+5*5!
703,6,6!-66/6-6,6!-f{66}6-6
703,7,7*7*7+7!/(7+7),7*7*7+f{7!}{7+7}
703,8,8*88-8/8,8*88-f88
703,9,√9+(√9)!!-(√9)!!/(√9)!*(√9)!,s9+(s9)!!-f{(s9)!!}{(s9)!*(s9)!}
704,1,11*(1+1)^(1+1+1)!,11*(1+1)^{(1+1+1)!}
704,2,22/2*√√2^(2^2)!,f{22}2*s{s2}^{(2^2)!}
704,3,3!/3+3!!-3*3!,f{3!}3+3!!-3*3!
704,4,4*4*44,4*4*44
704,5,55+(5!+5^5)/5,55+f{5!+5^5}5
704,6,6!/6*6+6!-6*6,f{6!}{6*6}+6!-6*6
704,7,(7!-7-7)/7-7-7,f{7!-7-7}7-7-7
704,8,8*88,8*88
704,9,(√9)!/√9+(√9)!!-9-9,f{(s9)!}{s9}+(s9)!!-9-9
705,1,1+11*(1+1)^(1+1+1)!,1+11*(1+1)^{(1+1+1)!}
705,2,√√(2+2/2)^(2^2)!-(2^2)!,s{s{2+f22}}^{(2^2)!}-(2^2)!
705,3,3+3!!-3*3!,3+3!!-3*3!
705,4,4+√(((4+4!)!+4!!)/4!!),4+s{f{(4+4!)!+4!!}{4!!}}
705,5,5+5+5!+5*(5!-5),5+5+5!+5*(5!-5)
705,6,6+6!-(6+6!/6)/6,6+6!-f{6+f{6!}6}6
