1301,1,1+(1+1+11)*(11-1)^(1+1),1+(1+1+11)*(11-1)^{1+1}
1301,2,2/2+2*(2+(2+2)!)!/(2+2)!!,f22+2*f{(2+(2+2)!)!}{(2+2)!!}
1301,3,3!/3+3+3!*3!^3,f{3!}3+3+3!*3!^3
1301,4,(4!!+√4*(√4+4!)!)/4!!,f{4!!+s4*(s4+4!)!}{4!!}
1301,5,5+(55*5!-5!)/5,5+f{55*5!-5!}5
1301,6,6-6/6+6*√6^6,6-f66+6*s6^6
1301,7,7*(7+77)-7+7!/7,7*(7+77)-7+f{7!}7
1301,8,√(8+8)+8/8+√((√(8+8))!/8)!^8,s{8+8}+f88+s{(f{(s{8+8})!}8)!}^8
1301,9,(√9)!+(√(√9)!^9-√(√9)!)/√(√9)!,(s9)!+f{s{(s9)!}^9-s{(s9)!}}{s{(s9)!}}
1302,1,(1+1+1)!+(1+1+1)!^(1+1)^(1+1),(1+1+1)!+(1+1+1)!^{(1+1)^{1+1}}
1302,2,2+2*(2+(2+2)!)!/(2+2)!!,2+2*f{(2+(2+2)!)!}{(2+2)!!}
1302,3,3!+3!*3!^3,3!+3!*3!^3
1302,4,√4+√4*(√4+4!)!/4!!,s4+s4*f{(s4+4!)!}{4!!}
1302,5,5+(5+55*5!-5!)/5,5+f{5+55*5!-5!}5
1302,6,6+6*√6^6,6+6*s6^6
1302,7,7+7*(7+7)*(7+7)-77,7+7*(7+7)*(7+7)-77
1302,8,((√(8+8))!/8)!+√((√(8+8))!/8)!^8,(f{(s{8+8})!}8)!+s{(f{(s{8+8})!}8)!}^8
1302,9,(√9)!+(√9)!*(√9)!^√9,(s9)!+(s9)!*(s9)!^{s9}
1303,1,11*(((1+1+1)!-1)!-1)-(1+1+1)!,11*(((1+1+1)!-1)!-1)-(1+1+1)!
1303,2,2+2/2+2*(2+(2+2)!)!/(2+2)!!,2+f22+2*f{(2+(2+2)!)!}{(2+2)!!}
1303,3,3/3+3!+3!*3!^3,f33+3!+3!*3!^3
1303,4,√4+(4!!+√4*(√4+4!)!)/4!!,s4+f{4!!+s4*(s4+4!)!}{4!!}
1303,5,(5!*5!-5!)/(5+5)-5!-5,f{5!*5!-5!}{5+5}-5!-5
1303,6,6/6+6+6*√6^6,f66+6+6*s6^6
1303,7,7+√(7-7/7)^(7/7+7),7+s{7-f77}^{f77+7}
1303,8,8-8/8+√((√(8+8))!/8)!^8,8-f88+s{(f{(s{8+8})!}8)!}^8
1303,9,(√9)!+(√(√9)!+√(√9)!^9)/√(√9)!,(s9)!+f{s{(s9)!}+s{(s9)!}^9}{s{(s9)!}}
1304,1,1+11*(((1+1+1)!-1)!-1)-(1+1+1)!,1+11*(((1+1+1)!-1)!-1)-(1+1+1)!
